State,District,Total Sex Ratio,Rural Sex Ration,Urban Ratio,Total Households,Rural Households,Urban Households,Total Households With Electricity Pct,Rural Households With Electricity Pct,Urban Households With Electricity Pct,Total Households With Landline Conn Pct,Rural Households With Landline Conn Pct,Urban Households With Landline Conn Pct,Total Households With Mobile Conn Pct,Rural Households With Mobile Conn Pct,Urban Households With Mobile Conn Pct,Total Households With Internet Pct,Rural Households With Internet Pct,Urban Households With Internet Pct
Tamilnadu,Vellore,1007.0,1000.0,1015.0,927318.0,537022.0,390296.0,93.3782154557552,91.41226988838446,96.08322913890996,4.9,4.49,5.47,60.65,56.14,66.86,2.22,0.94,3.99
Tamilnadu,Viluppuram,987.0,984.0,1002.0,804343.0,683022.0,121321.0,93.05035289671197,92.53611157473698,95.94546698428137,4.41,4.2,5.56,60.19,58.3,70.81,1.05,0.66,3.27
Tamilnadu,Virudhunagar,1007.0,1003.0,1011.0,540132.0,266882.0,273250.0,93.67154695518873,91.70869522860289,95.58865507776761,4.06,4.43,3.69,57.09,52.46,61.61,1.89,0.89,2.87
Tamilnadu,Cuddalore,987.0,980.0,999.0,637422.0,425191.0,212231.0,93.88003551807122,94.01210279615513,93.61544731919466,4.84,4.24,6.03,64.27,61.29,70.25,2.42,0.91,5.43
Tamilnadu,Dharampuri,946.0,937.0,990.0,380924.0,315563.0,65361.0,88.72425995736683,87.53022375880569,94.48906840470616,5.21,5.1,5.77,58.49,57.13,65.02,0.96,0.61,2.64
Tamilnadu,Dindigul,998.0,992.0,1008.0,563172.0,352757.0,210415.0,88.79294425148979,86.52528511128057,92.59463441294584,4.23,3.95,4.71,59.57,55.45,66.46,1.63,0.81,2.99
Tamilnadu,Erode,993.0,980.0,1005.0,658734.0,324097.0,334637.0,90.35680563019368,87.43771154932011,93.18395754205304,6.84,7.94,5.77,58.24,51.44,64.82,2.82,1.56,4.05
Tamilnadu,Kancheepuram,986.0,986.0,986.0,993809.0,354476.0,639333.0,96.71486170883942,94.41175143028019,97.99181334296837,6.44,4.31,7.62,66.95,63.72,68.74,10.09,2.26,14.44
Tamilnadu,Kanniyakumari,1019.0,1004.0,1022.0,489201.0,86390.0,402811.0,95.19440884217326,94.40676004167149,95.36333416912647,10.08,10.84,9.92,61.88,59.02,62.5,3.2,2.22,3.42
Telangana,Adilabad,1001.0,1011.0,978.0,651770.0,473949.0,177821.0,86.85702011445755,83.6315721733773,95.4538552814347,2.04,2.09,1.88,52.51,46.71,72.01,0.69,0.68,0.74
Telangana,Warangal,997.0,999.0,990.0,888553.0,652254.0,236299.0,93.1938781367009,91.87555768151671,96.83282620747443,3.91,3.61,4.77,57.24,51.84,72.16,1.46,0.45,4.23
Telangana,Hyderabad,954.0,Not available,954.0,881512.0,Not available,881512.0,98.66241185599289,15,98.66241185599289,10.4,Not available,10.4,66.2,Not available,66.2,16.91,Not available,16.91
Telangana,Karimnagar,1008.0,1015.0,986.0,980739.0,746956.0,233783.0,94.49690488498979,93.41447153513728,97.95536886771066,2.6,2.22,3.83,66.12,62.72,76.95,0.9,0.38,2.58
Telangana,Khamman,1011.0,1007.0,1023.0,747586.0,578490.0,169096.0,89.42369172242391,87.36296219467926,96.47360079481479,2.61,2.35,3.49,52.09,47.23,68.75,1.15,0.5,3.38
Telangana,Mahabubnagar,977.0,977.0,973.0,873859.0,750446.0,123413.0,86.72119872885672,85.11871607017693,96.46552632218648,2.73,2.31,5.32,60.36,58.27,73.04,0.7,0.33,2.98
Telangana,Medak,992.0,1000.0,966.0,666764.0,511576.0,155188.0,90.69460858714628,88.73715733341673,97.14733097919942,4.24,3.86,5.51,64.59,61.45,74.91,1.3,0.4,4.23
Telangana,Nalgonda,983.0,980.0,995.0,875432.0,720569.0,154863.0,90.15263321423022,88.66437495923361,97.07741681357071,2.73,2.53,3.67,62.29,59.41,75.71,0.88,0.53,2.51
Telangana,Nizamabad,1040.0,1047.0,1016.0,590733.0,462799.0,127934.0,92.41281594222771,91.02202035873024,97.44399455969484,3.94,3.97,3.83,65.19,62.52,74.87,0.89,0.44,2.54
Telangana,Ragareddy,961.0,969.0,957.0,1263714.0,352247.0,911467.0,95.85649917623766,90.4283074092895,97.95428688038075,5.99,3.15,7.08,71.27,67.4,72.76,11.31,1.0,15.29
Tripura,Dhalai,944.0,944.0,950.0,83097.0,73160.0,9937.0,56.409978699592045,51.730453799890654,90.86243332997887,1.5,1.27,3.18,26.84,23.89,48.57,0.33,0.25,0.91
Tripura,Gomati,Not available,Not available,Not available,Not available,Not available,Not available,15,15,15,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
Tripura,Khowai,Not available,Not available,Not available,Not available,Not available,Not available,15,15,15,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
Tripura,North Tripura,967.0,965.0,973.0,150931.0,122693.0,28238.0,54.06510259655074,46.481869381301294,87.0139528295205,1.67,1.25,3.47,36.98,32.5,56.45,0.66,0.44,1.63
Tripura,Shipahijala,Not available,Not available,Not available,Not available,Not available,Not available,15,15,15,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
Tripura,South Tripura,957.0,957.0,960.0,205283.0,173665.0,31618.0,65.15103539991134,60.44798894423171,90.98298437598837,2.02,1.74,3.59,38.1,33.99,60.72,0.46,0.28,1.44
Tripura,Unokoti,Not available,Not available,Not available,Not available,Not available,Not available,15,15,15,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
Tripura,West Tripura,962.0,953.0,977.0,403470.0,238261.0,165209.0,77.96540015366695,67.87514532382555,92.5173568025955,2.37,1.89,3.08,50.51,40.98,64.26,1.58,0.54,3.1
Uttar Pradesh,Agra,869.0,863.0,875.0,672610.0,367102.0,305508.0,79.74933468131607,67.87922702682089,94.01259541485003,5.37,3.42,7.71,68.1,68.4,67.45,4.04,0.86,7.86
Uttar Pradesh,Balrampur,928.0,928.0,917.0,320991.0,296167.0,24824.0,17.882121305581776,13.1635192307043,74.17821463100226,1.62,1.54,2.64,57.75,57.3,63.12,0.48,0.35,2.08
Uttar Pradesh,Banda,863.0,860.0,881.0,322737.0,273445.0,49292.0,22.780778156827385,14.204318967251183,70.35827314777245,2.04,1.72,3.84,50.85,48.41,64.37,0.51,0.24,2.01
Uttar Pradesh,Barabanki,910.0,911.0,905.0,567717.0,514291.0,53426.0,19.043995511848333,14.407407479423128,63.67686145322502,2.13,2.02,3.18,50.48,49.31,61.79,0.56,0.39,2.2
Uttar Pradesh,Bareilly,887.0,882.0,896.0,746222.0,475575.0,270647.0,36.5615058253442,14.402985859223048,75.4979733749127,3.5,2.44,5.38,58.84,55.12,65.37,2.03,0.62,4.5
Uttar Pradesh,Basti,963.0,967.0,907.0,379790.0,358566.0,21224.0,28.463361331262014,25.364646954814457,80.8141726347531,3.04,2.9,5.36,68.71,68.64,69.81,0.9,0.69,4.42
Uttar Pradesh,Bijnor,917.0,917.0,917.0,628808.0,476873.0,151935.0,42.6764608592766,32.65313825693633,74.13630828972916,2.9,2.68,3.61,65.89,64.66,69.77,1.16,0.8,2.3
Uttar Pradesh,Badaun,871.0,863.0,911.0,610904.0,501193.0,109711.0,18.035075887537158,9.151165319547559,58.61946386415218,2.03,1.89,2.65,54.75,53.25,61.59,0.59,0.41,1.46
Uttar Pradesh,Bulandshahr,896.0,893.0,907.0,582676.0,438742.0,143934.0,38.42993361662399,25.785541388788857,76.97277919046229,2.94,2.53,4.16,65.46,64.97,66.95,1.35,0.65,3.47
Uttar Pradesh,Chandauli,918.0,920.0,906.0,294718.0,256548.0,38170.0,33.79569622486581,27.719179256903193,74.63714959392192,2.78,2.53,4.5,59.95,58.81,67.61,1.18,0.86,3.39
Uttar Pradesh,Chitrakoot,879.0,878.0,892.0,167458.0,150784.0,16674.0,24.511220724002435,19.692407682512734,68.0880412618448,1.54,1.46,2.31,47.83,46.4,60.74,0.49,0.3,2.27
Uttar Pradesh,Aligarh,882.0,877.0,893.0,604612.0,406432.0,198180.0,44.3457953199738,26.556717974962602,80.82803511958825,4.04,2.97,6.21,67.37,67.55,67.01,2.25,0.74,5.37
Uttar Pradesh,Deoria,1017.0,1028.0,928.0,472564.0,426692.0,45872.0,31.741943948332924,27.788896909246013,68.5123822811301,3.04,2.91,4.31,75.77,75.61,77.28,0.95,0.7,3.23
Uttar Pradesh,Etah,873.0,870.0,892.0,290474.0,245668.0,44806.0,23.957738041959004,14.009964667762997,78.50064723474534,2.95,2.68,4.43,64.52,63.67,69.21,0.91,0.51,3.06
Uttar Pradesh,Etawah,870.0,862.0,897.0,275333.0,214002.0,61331.0,41.07680517773024,29.255334062298484,82.32541455381454,4.26,4.16,4.6,58.34,55.99,66.52,1.08,0.67,2.49
Uttar Pradesh,Faizabad,962.0,974.0,886.0,417829.0,362059.0,55770.0,30.575666121786664,22.851524199094623,80.72081764389458,3.64,3.35,5.55,60.47,59.22,68.53,1.14,0.65,4.31
Uttar Pradesh,Farrukhabad,874.0,871.0,884.0,308056.0,239285.0,68771.0,28.592528631157972,15.710136448168502,73.41612016693084,2.81,2.6,3.52,59.55,57.56,66.46,0.85,0.54,1.94
Uttar Pradesh,Fatehpur,901.0,901.0,905.0,473021.0,416615.0,56406.0,15.911132909532558,9.306193968052039,64.69524518668227,4.24,4.11,5.14,51.62,50.27,61.65,0.72,0.52,2.15
Uttar Pradesh,Firozabad,875.0,867.0,893.0,412147.0,271428.0,140719.0,47.575258342290496,29.271851098633896,82.8800659470292,3.42,2.5,5.2,63.69,63.34,64.37,1.42,0.56,3.06
Uttar Pradesh,Gautam Buddha Nagar,851.0,874.0,836.0,316278.0,109179.0,207099.0,81.44290782159999,57.06042370785591,94.2969304535512,7.81,5.05,9.27,69.55,74.85,66.76,16.81,4.27,23.43
Uttar Pradesh,Ghaziabad,881.0,880.0,882.0,829843.0,242727.0,587116.0,83.7664473882409,64.46584022379052,91.7457538203694,7.59,5.05,8.63,69.54,68.14,70.12,9.41,1.32,12.76
Uttar Pradesh,Ghazipur,952.0,955.0,913.0,524961.0,485939.0,39022.0,20.14759191635188,15.99377699670123,71.87483983393983,4.5,4.41,5.51,65.07,64.81,68.32,1.01,0.84,3.14
Uttar Pradesh,Allahabad,901.0,914.0,862.0,898553.0,696236.0,202317.0,43.57472514142182,30.450019820865336,88.74093625350316,3.87,2.71,7.85,61.95,59.68,69.76,2.68,1.0,8.49
Uttar Pradesh,Gonda,922.0,923.0,906.0,535561.0,500060.0,35501.0,19.434574212834764,15.071391433028037,80.89349595786034,2.33,2.14,4.96,60.54,59.88,69.87,0.81,0.54,4.56
Uttar Pradesh,Gorakhpur,950.0,961.0,904.0,695366.0,559062.0,136304.0,42.65652907965014,31.80416483323853,87.16838830848691,4.01,3.27,7.07,71.73,71.2,73.88,2.1,0.96,6.78
Uttar Pradesh,Hamirpur,861.0,858.0,871.0,209558.0,171971.0,37587.0,26.689031198999803,18.142593809421356,65.79136403543778,2.35,1.99,4.02,62.04,60.56,68.85,0.57,0.29,1.87
Uttar Pradesh,Hardoi,868.0,863.0,899.0,708721.0,619495.0,89226.0,13.476106958873801,6.540327201995173,61.63113890570013,2.17,1.87,4.23,51.11,49.68,61.06,0.54,0.31,2.16
Uttar Pradesh,Hathras (Earlier Mahamaya Nagar),871.0,867.0,887.0,259914.0,204968.0,54946.0,51.77828050816808,43.110144022481556,84.11349324791614,3.53,3.57,3.36,66.65,65.86,69.58,1.19,0.81,2.59
Uttar Pradesh,Jalaun,865.0,859.0,883.0,287219.0,216920.0,70299.0,36.27058098524123,26.059376728747925,67.77905802358497,3.12,2.88,3.84,64.18,63.21,67.18,0.77,0.45,1.76
Uttar Pradesh,Jaunpur,1024.0,1032.0,934.0,666988.0,615793.0,51195.0,27.206936256724255,22.76592946006207,80.62506104111729,3.74,3.56,5.85,71.04,71.26,68.42,1.2,0.98,3.83
Uttar Pradesh,Jhansi,890.0,893.0,887.0,358220.0,214711.0,143509.0,51.18083859081012,30.078570729957942,82.75299806980748,4.78,3.54,6.64,67.48,65.95,69.76,2.38,0.72,4.86
Uttar Pradesh,Jyotiba Phule Nagar,910.0,907.0,920.0,312836.0,234453.0,78383.0,28.55457811760795,12.813229090691951,75.63885026089841,2.39,2.14,3.16,62.32,61.95,63.42,0.9,0.54,2.0
Uttar Pradesh,Kannauj,879.0,874.0,904.0,278738.0,232517.0,46221.0,22.060501259247033,14.174877535836089,61.72951688626382,2.54,2.38,3.32,58.01,57.42,60.94,0.89,0.59,2.4
Uttar Pradesh,Ambedkar Nagar,978.0,983.0,941.0,364457.0,321866.0,42591.0,27.32311356346565,22.695469543226064,62.29485102486441,2.59,2.52,3.14,65.88,66.5,61.14,0.69,0.55,1.7
Uttar Pradesh,Kanpur Dehat,865.0,862.0,890.0,329473.0,299000.0,30473.0,15.100782158173812,10.686622073578596,58.412365044465595,5.27,4.93,8.64,49.71,48.86,58.03,0.81,0.67,2.2
Uttar Pradesh,Kanpur Nagar,863.0,870.0,859.0,821148.0,291529.0,529619.0,62.9936381748479,15.698952762846922,89.02701753524703,4.09,1.89,5.3,61.57,48.27,68.88,4.14,0.41,6.19
Rajasthan,Kanshiram Nagar,880.0,875.0,901.0,236496.0,190576.0,45920.0,21.313256883837358,11.04073965242213,63.94599303135888,2.22,2.04,2.97,59.6,58.09,65.91,0.69,0.43,1.76
Uttar Pradesh,Kaushambi,908.0,908.0,910.0,276393.0,254926.0,21467.0,15.829995694536404,12.543640115170676,54.85629105138119,1.98,1.9,2.89,52.79,51.84,64.08,0.54,0.48,1.28
Uttar Pradesh,Kheri,894.0,893.0,901.0,710036.0,630131.0,79905.0,17.28940504425128,11.513002851787961,62.842125023465364,1.57,1.46,2.41,47.7,46.07,60.57,0.48,0.29,2.0
Uttar Pradesh,Kushinagar,961.0,963.0,917.0,558626.0,531928.0,26698.0,22.793604307712137,20.685694304492337,64.7913701400854,2.46,2.35,4.74,68.62,68.42,72.54,0.62,0.53,2.4
Uttar Pradesh,Lalitpur,906.0,904.0,916.0,217878.0,186503.0,31375.0,35.37851458155482,27.826898226838175,80.26772908366534,1.96,1.87,2.46,54.5,52.7,65.22,0.5,0.24,2.02
Uttar Pradesh,Lucknow,917.0,906.0,923.0,822591.0,274212.0,548379.0,70.84553563070834,30.198897203623474,91.17052257653921,5.37,2.31,6.89,61.51,47.0,68.77,8.33,0.87,12.06
Uttar Pradesh,Maharajganj,943.0,943.0,935.0,180503.0,173025.0,7478.0,20.665584505520684,18.769541973703223,64.53597218507623,2.65,2.65,2.73,65.26,65.07,68.92,0.64,0.57,1.97
Uttar Pradesh,Mahoba,878.0,877.0,885.0,163474.0,129475.0,33999.0,26.26472711256836,17.779494110832207,58.57819347627872,3.31,2.99,4.54,64.4,63.05,69.5,0.81,0.53,1.86
Uttar Pradesh,Auraiya,864.0,858.0,896.0,248370.0,207674.0,40696.0,26.36348995450336,17.506283887246358,71.56231570670336,3.37,2.97,5.4,56.17,53.8,68.27,0.97,0.69,2.41
Uttar Pradesh,Mainpuri,881.0,876.0,910.0,311184.0,262409.0,48775.0,25.39397912489074,16.418644177600616,73.68118913377755,2.9,2.71,3.93,63.01,61.93,68.82,0.85,0.53,2.55
Uttar Pradesh,Mathura,863.0,862.0,866.0,410783.0,290944.0,119839.0,68.46412826236723,58.54700560932689,92.54082560769031,3.94,3.39,5.26,70.11,70.04,70.25,2.12,1.0,4.85
Uttar Pradesh,Mau,979.0,987.0,951.0,320833.0,252219.0,68614.0,46.72461997363114,37.47814399391006,80.71384848573177,2.91,2.92,2.88,67.59,68.23,65.25,0.83,0.66,0.01
Uttar Pradesh,Meerut,886.0,882.0,890.0,568745.0,268299.0,300446.0,74.835646906786,56.87237000510624,90.87689634743016,4.94,3.49,6.23,67.27,66.81,67.67,4.17,1.01,6.99
Uttar Pradesh,Mirzapur,903.0,907.0,877.0,390819.0,335481.0,55338.0,37.356679178852616,30.7126185983707,0.0,3.02,2.6,5.56,55.78,54.2,65.37,1.14,0.68,3.93
Uttar Pradesh,Moradabad,906.0,904.0,912.0,784739.0,520831.0,263908.0,35.90467658673776,14.343616259400843,78.4561286508935,3.04,2.5,4.11,59.29,57.39,63.05,1.49,0.46,3.53
Uttar Pradesh,Muzaffarnagar,889.0,886.0,896.0,681387.0,481057.0,200330.0,54.029941868571015,42.874545012337414,80.81765087605451,3.94,3.62,4.69,68.68,68.35,69.48,1.48,0.76,3.19
Uttar Pradesh,Pilibhit,895.0,894.0,897.0,361470.0,297601.0,63869.0,22.96345478186295,14.016417955584826,64.6526483896726,2.39,2.06,3.93,53.14,51.86,59.12,0.79,0.45,2.42
Uttar Pradesh,Pratapgarh,998.0,1002.0,936.0,534254.0,506922.0,27332.0,26.30546519071453,23.561810298231286,77.19157032050344,3.14,3.04,4.82,69.17,68.94,73.44,0.96,0.82,3.57
Uttar Pradesh,Rae Bareli,943.0,945.0,924.0,614353.0,561905.0,52448.0,40.344232062022975,37.066763954761036,75.45759609518,2.56,2.36,4.63,54.87,53.61,68.4,0.84,0.59,3.58
Uttar Pradesh,Azamgarh,1019.0,1026.0,945.0,659930.0,608684.0,51246.0,27.787947206521903,24.074067989301508,71.90024587284861,2.89,2.71,5.01,71.04,70.85,73.21,1.01,0.8,3.49
Uttar Pradesh,Rampur,909.0,906.0,917.0,393441.0,291440.0,102001.0,33.324437463304534,17.689747460883886,77.99629415397888,3.82,3.79,3.91,59.15,58.41,61.24,0.98,0.61,2.02
Uttar Pradesh,Saharanpur,890.0,890.0,890.0,588976.0,404600.0,184376.0,68.6783502214012,58.8292140385566,90.29157807957652,2.85,2.3,4.05,65.67,63.99,69.35,1.65,0.68,3.77
Uttar Pradesh,Sant Kabir Nagar,972.0,977.0,917.0,258040.0,239614.0,18426.0,30.81886529220276,27.963724991027235,67.94746553782699,2.84,2.78,3.64,71.43,71.41,71.75,0.79,0.68,2.23
Uttar Pradesh,Sant Ravidas Nagar (Bhadohi),955.0,965.0,903.0,219685.0,187958.0,31727.0,37.88151216514555,32.13430660041073,71.9292715983232,3.11,2.95,4.06,62.59,62.42,63.55,1.32,1.01,-3.15
Uttar Pradesh,Shahjahanpur,872.0,865.0,900.0,518201.0,418787.0,99414.0,22.223615932813715,11.664879759877934,66.70287887017925,2.33,1.99,3.78,51.78,49.93,59.58,0.75,0.44,2.05
Uttar Pradesh,Shrawasti,881.0,880.0,912.0,186276.0,180317.0,5959.0,10.96169125383839,9.493835855742942,55.37841919785199,1.55,1.56,1.39,46.99,46.62,58.23,0.33,0.31,1.04
Uttar Pradesh,Siddharthnagar,976.0,979.0,937.0,376477.0,352651.0,23826.0,24.72607888396901,22.199568411829258,62.121212121212125,2.7,2.6,4.16,68.56,68.6,67.96,0.65,0.57,1.81
Uttar Pradesh,Sitapur,888.0,884.0,915.0,793861.0,710299.0,83562.0,12.85363558607867,7.12742098749963,61.52796725784447,1.76,1.55,3.6,43.7,41.69,60.81,0.49,0.3,2.1
Uttar Pradesh,Sonbhadra,918.0,927.0,871.0,326918.0,267308.0,59610.0,29.23730109691115,17.178311161656218,83.3132024828049,2.01,1.55,4.06,46.26,40.29,73.05,1.58,0.48,6.48
Uttar Pradesh,Sultanpur,983.0,987.0,921.0,627925.0,595287.0,32638.0,37.217979854281964,34.64832929326527,84.08603468349777,3.12,2.97,5.69,64.72,64.3,72.45,0.95,0.7,5.54
Uttar Pradesh,Baghpat,861.0,856.0,880.0,207090.0,162811.0,44279.0,57.521367521367516,50.998396914213416,81.50590573409518,5.39,4.7,7.93,67.38,66.98,68.87,1.44,0.93,3.33
Uttar Pradesh,Unnao,907.0,906.0,911.0,567491.0,475335.0,92156.0,17.527326424560037,8.430054593076463,64.45049698337601,2.48,2.21,3.9,49.93,47.93,60.26,0.61,0.33,2.06
Uttar Pradesh,Varanasi,913.0,932.0,889.0,541704.0,301485.0,240219.0,62.03683192296901,39.662338093105795,90.11776753712238,4.45,3.11,6.13,65.45,62.54,69.11,3.55,1.22,6.47
Uttar Pradesh,Amethi,Not available,Not available,Not available,Not available,Not available,Not available,15,15,15,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
Uttar Pradesh,Hapur,Not available,Not available,Not available,Not available,Not available,Not available,15,15,15,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
Uttar Pradesh,Sambhal,Not available,Not available,Not available,Not available,Not available,Not available,15,15,15,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
Uttar Pradesh,Shamali,Not available,Not available,Not available,Not available,Not available,Not available,15,15,15,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
Uttar Pradesh,Bahraich,892.0,890.0,909.0,595178.0,549894.0,45284.0,14.41820766224558,9.824075185399368,70.20581220740218,2.42,2.27,4.19,41.82,40.8,54.13,0.45,0.31,2.13
Uttar Pradesh,Ballia,937.0,939.0,914.0,482440.0,437289.0,45151.0,24.8677555758229,20.921633061888134,63.08608890168546,2.8,2.73,3.41,66.4,65.95,70.75,0.97,0.82,2.36
Uttarakhand,Almora,1139.0,1177.0,848.0,139257.0,126476.0,12781.0,78.9015992014764,76.96084632657579,98.10656443157812,2.61,2.49,3.79,62.34,61.76,68.02,1.31,0.74,6.99
Uttarakhand,Rudraprayag,1114.0,1137.0,697.0,53492.0,51064.0,2428.0,91.9427204067898,91.63794454018486,98.35255354200989,1.67,1.64,2.27,68.33,67.63,83.11,0.78,0.69,2.64
Uttarakhand,Tehri Garhwal,1077.0,1116.0,817.0,133494.0,116988.0,16506.0,87.82342277555546,86.3268027489999,98.43087362171332,1.62,1.62,1.64,67.86,65.76,82.75,1.02,0.56,4.33
Uttarakhand,Udham Singh Nagar,920.0,930.0,903.0,300052.0,194695.0,105357.0,84.91928065801928,80.46328873366035,93.1537534288182,3.35,3.15,3.73,68.63,66.43,72.68,2.63,1.84,4.09
Uttarakhand,Uttarkashi,958.0,968.0,838.0,66558.0,61149.0,5409.0,79.0603684004928,77.38311337879605,98.02181549269736,1.33,1.29,1.76,60.61,58.56,83.8,0.09,0.68,3.42
Uttarakhand,Bageshwar,1090.0,1097.0,927.0,57712.0,55748.0,1964.0,81.58268644302744,81.02891583554566,97.30142566191446,1.43,1.39,2.39,57.15,56.51,75.2,0.75,0.64,3.97
Uttarakhand,Chamoli,1019.0,1072.0,767.0,85795.0,72744.0,13021.0,83.39532443304378,80.81903662157703,97.78818831118961,1.73,1.65,2.14,62.24,59.54,77.34,1.05,0.58,3.65
Uttarakhand,Champawat,980.0,997.0,890.0,52356.0,44386.0,7970.0,72.05477882191153,68.33911593745776,92.74780426599749,2.24,2.09,3.06,54.05,51.09,70.55,1.05,0.61,3.46
Uttarakhand,Dehradun,902.0,921.0,886.0,322700.0,137051.0,185649.0,96.28943290982338,94.46556391416334,97.63586122198342,4.99,3.89,5.81,67.37,67.78,67.07,8.01,3.15,11.6
Uttarakhand,Garhwal (Pauri Garhwal),1103.0,1144.0,917.0,161688.0,137102.0,24586.0,89.03752906832912,87.40135081909818,98.16155535670707,2.57,2.19,4.67,61.84,60.36,70.12,1.63,0.91,5.65
Uttarakhand,Haridwar,880.0,889.0,866.0,325344.0,199642.0,125702.0,85.75907347300088,79.20026848058023,96.17587627881817,3.84,2.64,5.74,67.74,65.68,71.02,3.67,1.11,7.75
Uttarakhand,Nainital,934.0,948.0,912.0,187108.0,112670.0,74438.0,90.32270132757552,85.8666903346055,97.06735806980305,3.14,2.68,3.85,65.63,63.89,68.25,3.88,1.97,6.77
Uttarakhand,Pithoragarh,1020.0,1039.0,913.0,111542.0,95130.0,16412.0,85.5471481594377,83.25659623672868,98.82403119668535,3.25,3.16,3.78,52.53,48.5,75.88,1.2,0.56,4.94
West Bengal,Alipurduar,Not available,Not available,Not available,Not available,Not available,Not available,15,15,15,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
West Bengal,Howrah (Haora),939.0,953.0,932.0,1029114.0,388459.0,640655.0,77.44069170179398,62.020444886075495,86.79070638643263,3.21,1.87,4.02,55.58,45.97,61.42,2.99,0.57,4.46
West Bengal,Jalpaiguri,953.0,957.0,943.0,861401.0,620432.0,240969.0,44.40440631018539,32.82164685251567,74.22697525407833,1.55,1.01,2.91,34.0,25.98,54.62,1.08,0.37,2.91
West Bengal,Kolkata,908.0,Not applicable,908.0,964183.0,-,964183.0,96.20601068469368,15,96.20601068469368,6.06,Not applicable,6.06,65.45,Not applicable,65.5,14.17,Not applicable,14.17
West Bengal,Malda,944.0,949.0,913.0,838938.0,729770.0,109168.0,35.48724697176668,29.894213245269057,72.875751135864,1.46,1.15,3.58,32.12,28.94,53.37,0.64,0.3,2.87
West Bengal,Murshidabad,958.0,955.0,974.0,1561892.0,1282692.0,279200.0,34.64829834585234,29.242873581498912,59.4817335243553,1.32,1.09,2.37,31.06,27.95,45.37,0.51,0.26,1.67
West Bengal,Nadia,947.0,941.0,964.0,1231856.0,879934.0,351922.0,50.633272070761514,38.887802948857534,80.00125027705003,1.79,1.36,2.88,39.93,33.36,56.36,1.04,0.47,2.47
West Bengal,North 24 Parganas,955.0,947.0,961.0,2283567.0,988219.0,1295348.0,70.44895113653332,43.61725487973819,90.87712336762013,3.55,1.87,4.84,54.3,40.37,64.93,4.61,0.83,7.49
West Bengal,Purulia,957.0,960.0,936.0,569254.0,496403.0,72851.0,33.357517031061704,28.37432489328227,67.31273421092367,1.24,1.05,2.53,30.78,27.2,55.19,0.62,0.31,2.79
West Bengal,South 24 Parganas,956.0,954.0,961.0,1770331.0,1291490.0,478841.0,47.328663396844995,34.96271748135874,80.6810611455577,1.62,1.19,2.77,45.32,39.47,61.08,1.17,0.41,3.2
West Bengal,Uttar Dinajpur (North Dinajpur),939.0,941.0,921.0,598172.0,529416.0,68756.0,33.319346274984454,27.94418755761065,74.70766187678166,1.0,0.84,2.23,30.98,27.69,56.27,0.48,0.22,2.48
West Bengal,Bankura,957.0,956.0,968.0,756438.0,691417.0,65021.0,44.24288573551302,41.03543881622812,78.35007151535657,1.71,1.53,3.63,27.3,26.52,47.29,0.25,0.22,0.95
West Bengal,West Midnapore (Paschim Medinipur),966.0,965.0,974.0,1262269.0,1109569.0,152700.0,52.58871128103439,48.90169065646211,79.37982973149967,1.54,1.27,3.49,38.64,35.49,61.55,0.71,0.3,3.67
West Bengal,Barddhaman (Burdwan),945.0,954.0,932.0,1705506.0,1064226.0,641280.0,61.56196460170764,48.830793459284024,82.68977669660678,2.74,2.29,3.48,47.51,37.93,63.39,1.9,0.64,3.98
West Bengal,Birbhum,956.0,955.0,963.0,812954.0,711236.0,101718.0,41.05422939059283,36.612741762228005,72.11014766314713,1.58,1.37,3.06,29.33,26.2,51.24,0.64,0.33,2.83
West Bengal,Cooch Behar (Koch Bihar),942.0,939.0,974.0,673931.0,604602.0,69329.0,27.628199326043763,21.343793106870304,82.43303668017712,1.2,0.97,3.14,28.87,25.7,56.47,0.52,0.28,2.64
West Bengal,Dakshin Dinajpur (South Dinajpur),956.0,952.0,979.0,396221.0,338680.0,57541.0,42.41799399829893,35.83471123184127,81.16647260214455,1.33,0.94,3.64,35.53,31.58,58.78,0.64,0.22,3.05
West Bengal,Darjeeling,970.0,973.0,966.0,382289.0,234411.0,147878.0,77.73595368948622,69.52318790500446,90.75454090534089,1.95,1.1,3.31,56.14,48.25,68.64,2.86,0.87,6.03
West Bengal,East Midnapore (Purba Medinipur),938.0,939.0,929.0,1099545.0,978844.0,120701.0,48.27096662710485,44.81541491800532,76.29431404876513,1.71,1.61,2.49,41.86,39.43,61.61,0.83,0.45,3.86
West Bengal,Hoogly (Hugli),961.0,968.0,950.0,1269438.0,777386.0,492052.0,76.03821533623541,66.84941586290466,90.5554697470999,3.23,2.4,4.54,52.08,46.07,61.59,2.5,0.8,5.18
